日期,分类名称,销售单价,销售总量,ln4单价,ln4总量
2023-6-25,茄类,6.844444444,23.315,1.923437293,3.14909693
2023-6-26,茄类,6.648648649,21.224,1.894413623,3.055132617
2023-6-27,茄类,8.238095238,8.415,2.108769157,2.130015828
2023-6-28,茄类,8.193103448,15.651,2.103292757,2.750534813
2023-6-29,茄类,8.147826087,11.511,2.097751154,2.4433031
2023-6-30,茄类,8.50212766,24.53,2.140316445,3.199896858
2020-7-1,辣椒类,12.37915058,76.715,2.516013653,4.340097256
2020-7-2,辣椒类,12.69026549,66.064,2.540835203,4.190623969
2020-7-3,辣椒类,12.84052863,64.253,2.552606468,4.162828415
2020-7-4,辣椒类,12.24709898,81.282,2.505289091,4.39792459
2020-7-5,辣椒类,12.12897727,98.496,2.495597405,4.590015938
2020-7-6,辣椒类,13.14080717,58.682,2.57572244,4.072133036
2020-7-7,辣椒类,14.83874346,42.213,2.697241562,3.74272823
2020-7-8,辣椒类,13.10578512,65.88,2.573053745,4.187834905
2020-7-9,辣椒类,12.45570776,58.86,2.522178972,4.075161743
2020-7-10,辣椒类,14.26707819,58.936,2.657954659,4.076452109
2020-7-11,辣椒类,13.68823529,85.936,2.616536726,4.453602833
2020-7-12,辣椒类,13.63422819,72.168,2.61258341,4.278996734
2020-7-13,辣椒类,12.24772727,61.24,2.505340391,4.114800571
2020-7-14,辣椒类,12.56311111,66.745,2.53076483,4.200879388
2020-7-15,辣椒类,11.45495868,73.354,2.438422709,4.295297036
2020-7-16,辣椒类,11.80168776,72.656,2.468242552,4.285735974
2020-7-17,辣椒类,12.90366972,61.025,2.557511745,4.111283616
2020-7-18,辣椒类,13.21037736,85.051,2.581002684,4.443251077
2020-7-19,辣椒类,12.25619597,102.711,2.506031603,4.631919219
2020-7-20,辣椒类,10.98861789,67.35,2.39686,4.209902903
2020-7-21,辣椒类,10.88522167,56.993,2.387406059,4.042928453
2020-7-22,辣椒类,11.15121107,81.309,2.411548108,4.398256712
2020-7-23,辣椒类,12.27216981,57.639,2.507334082,4.054199422
2020-7-24,辣椒类,11.74494949,57.58,2.463423318,4.053175285
2020-7-25,辣椒类,11.39648562,94.206,2.433305029,4.545483874
2020-7-26,辣椒类,11.40948276,102.061,2.434444831,4.625570674
2020-7-27,辣椒类,12.7427451,71.402,2.544962098,4.26832588
2020-7-28,辣椒类,11.412,66.001,2.434665433,4.189669893
2020-7-29,辣椒类,11.01808511,82.494,2.399538024,4.412725563
2020-7-30,辣椒类,10.36313559,67.643,2.338254854,4.214243876
2020-7-31,辣椒类,11.83421053,41.104,2.470994534,3.71610544
2020-8-1,辣椒类,11.97622642,66.156,2.482923553,4.192015589
2020-8-2,辣椒类,10.78571429,67.963,2.378222508,4.218963439
2020-8-3,辣椒类,10.46508475,86.474,2.348044454,4.459843791
2020-8-4,辣椒类,10.37511111,73.365,2.339409775,4.295446983
2020-8-5,辣椒类,10.7625,82.229,2.37606787,4.409508038
2020-8-6,辣椒类,10.82008032,74.047,2.381403697,4.304700027
2020-8-7,辣椒类,11.12290076,78.611,2.409006115,4.364511639
2020-8-8,辣椒类,11.04705882,100.292,2.402164222,4.608085931
2020-8-9,辣椒类,10.46039216,73.684,2.347595949,4.299785679
2020-8-10,辣椒类,10.2121673,78.735,2.323579882,4.366087783
2020-8-11,辣椒类,10.59453125,73.292,2.360337948,4.294451462
2020-8-12,辣椒类,10.29492754,85.166,2.331651302,4.444602293
2020-8-13,辣椒类,10.43063063,61.768,2.34474673,4.123385431
2020-8-14,辣椒类,10.36091954,76.489,2.338040992,4.33714694
2020-8-15,辣椒类,10.46055046,94.285,2.347611082,4.54632211
2020-8-16,辣椒类,10.15744681,95.285,2.318207112,4.556872401
2020-8-17,辣椒类,9.420717131,72.953,2.242911214,4.289815398
2020-8-18,辣椒类,9.589922481,76.92,2.260712806,4.342765921
2020-8-19,辣椒类,8.346570397,80.919,2.121850724,4.393448654
2020-8-20,辣椒类,8.407407407,75.953,2.129113151,4.330114728
2020-8-21,辣椒类,8.239716312,85.198,2.108965915,4.444977959
2020-8-22,辣椒类,8.443850267,116.801,2.133438397,4.760471632
2020-8-23,辣椒类,8.529761905,93.714,2.143561448,4.540247591
2020-8-24,辣椒类,8.032740214,97.079,2.083525717,4.57552508
2020-8-25,辣椒类,8.047507331,107.213,2.085362395,4.67481751
2020-8-26,辣椒类,8.027046263,82.32,2.082816623,4.410614092
2020-8-27,辣椒类,8.084912281,89.92,2.089999643,4.498920386
2020-8-28,辣椒类,6.815508021,156.11,1.919200607,5.050560887
2020-8-29,辣椒类,6.843434343,145.627,1.923289703,4.981048558
2020-8-30,辣椒类,7.168181818,155.811,1.969652041,5.048643734
2020-8-31,辣椒类,7.061818182,117.965,1.954702551,4.77038797
2020-9-1,辣椒类,7.034364261,102.504,1.950807318,4.629901822
2020-9-2,辣椒类,6.982758621,83.969,1.943444057,4.430447683
2020-9-3,辣椒类,7.285171103,87.119,1.985840926,4.467275
2020-9-4,辣椒类,7.23956044,91.579,1.979560492,4.517201988
2020-9-5,辣椒类,8.033139535,110.439,2.083575427,4.704463332
2020-9-6,辣椒类,9.057731959,126.5,2.203618753,4.840242308
2020-9-7,辣椒类,9.357062147,56.473,2.236131368,4.033762648
2020-9-8,辣椒类,9.123636364,50.259,2.210868449,3.917189635
2020-9-9,辣椒类,9.466165414,39.795,2.247723906,3.683741276
2020-9-10,辣椒类,10.26436782,49.321,2.328678463,3.898349954
2020-9-11,辣椒类,10.54431818,50.22,2.355587154,3.916413354
2020-9-12,辣椒类,10.89402985,74.51,2.388214919,4.310933345
2020-9-13,辣椒类,10.79858657,83.723,2.379415252,4.427513731
2020-9-14,辣椒类,10.71656442,48.55,2.371790621,3.882594195
2020-9-15,辣椒类,10.62790698,49.991,2.363483276,3.911842989
2020-9-16,辣椒类,11.5037037,46.895,2.442669044,3.84791106
2020-9-17,辣椒类,11.81920904,46.145,2.469726093,3.831788613
2020-9-18,辣椒类,10.87368421,48.075,2.386345577,3.872762291
2020-9-19,辣椒类,10.8697318,84.269,2.385982027,4.434014063
2020-9-20,辣椒类,11.5255814,99.148,2.444569034,4.596613683
2020-9-21,辣椒类,11.56071429,56.561,2.447612651,4.035319702
2020-9-22,辣椒类,11.56768559,77.009,2.448215486,4.343922298
2020-9-23,辣椒类,12.25833333,54.327,2.506205978,3.995021341
2020-9-24,辣椒类,12.30273224,50.486,2.509821371,3.92169607
2020-9-25,辣椒类,12.48307692,53.938,2.524373881,3.987835239
2020-9-26,辣椒类,11.80829876,68.094,2.468802569,4.220889104
2020-9-27,辣椒类,11.90569948,54.459,2.477017233,3.997448125
2020-9-28,辣椒类,10.98195489,37.41,2.396253461,3.621938048
2020-9-29,辣椒类,10.76525822,57.017,2.376324118,4.043349469
2020-9-30,辣椒类,10.75305164,53.628,2.375189588,3.98207132
2020-10-1,辣椒类,11.01089494,64.092,2.398885232,4.160319551
2020-10-2,辣椒类,11.28521127,69.054,2.423493131,4.234888807
2020-10-3,辣椒类,11.38255034,84.728,2.432081511,4.439446126
2020-10-4,辣椒类,11.55531136,75.21,2.447145189,4.320284201
2020-10-5,辣椒类,11.72544803,87.933,2.461761525,4.476575161
2020-10-6,辣椒类,11.96917293,81.727,2.482334422,4.403384425
2020-10-7,辣椒类,12.8460177,63.151,2.553033857,4.145528684
2020-10-8,辣椒类,12.60254237,72.023,2.533898569,4.276985512
2020-10-9,辣椒类,12.19484536,51.243,2.501013351,3.936579023
2020-10-10,辣椒类,11.70898876,52.511,2.460356817,3.961022671
2020-10-11,辣椒类,12.0974359,70.214,2.492993521,4.251547721
2020-10-12,辣椒类,11.68625,48.979,2.458412937,3.891391635
2020-10-13,辣椒类,11.85494505,49.116,2.472745084,3.894184847
2020-10-14,辣椒类,12.09090909,46.36,2.492453855,3.836437018
2020-10-15,辣椒类,11.96117647,45.236,2.481666111,3.81189323
2020-10-16,辣椒类,11.36219512,44.67,2.430291627,3.799302135
2020-10-17,辣椒类,10.23210702,96.277,2.325530524,4.567229453
2020-10-18,辣椒类,10.34857143,88.247,2.336848484,4.480139701
2020-10-19,辣椒类,10.55263158,56.69,2.356375268,4.037597828
2020-10-20,辣椒类,10.86424242,49.296,2.385476885,3.897842942
2020-10-21,辣椒类,12.10828025,48.047,2.493889537,3.872179699
2020-10-22,辣椒类,11.21445783,50.037,2.417203824,3.912762732
2020-10-23,辣椒类,12.76625,43.758,2.54680497,3.778674453
2020-10-24,辣椒类,12.23726236,77.097,2.504485589,4.345064369
2020-10-25,辣椒类,12.41399177,72.537,2.518824205,4.284096777
2020-10-26,辣椒类,11.74244604,45.439,2.463210144,3.816370767
2020-10-27,辣椒类,11.98216561,45.479,2.483419345,3.817250681
2020-10-28,辣椒类,12.42839506,49.395,2.519983779,3.899849204
2020-10-29,辣椒类,12.32168675,52.654,2.51136086,3.963742209
2020-10-30,辣椒类,13.88227848,46.452,2.630613097,3.838419521
2020-10-31,辣椒类,12.92840467,81.292,2.559426803,4.398047611
2020-11-1,辣椒类,12.64291845,73.722,2.537097252,4.300301262
2020-11-2,辣椒类,13.30227273,54.351,2.587934903,3.995463013
2020-11-3,辣椒类,11.03101604,66.834,2.400710945,4.202211933
2020-11-4,辣椒类,11.43953488,59.731,2.437075328,4.089851149
2020-11-5,辣椒类,12.93188406,45.282,2.559695894,3.812909603
2020-11-6,辣椒类,12.82469136,49.287,2.551372325,3.897660355
2020-11-7,辣椒类,13.74369748,69.738,2.620580354,4.244745363
2020-11-8,辣椒类,12.12755906,78.907,2.495480471,4.368269944
2020-11-9,辣椒类,11.07741935,64.616,2.404908744,4.168462058
2020-11-10,辣椒类,10.82625,54.663,2.381973741,4.001187064
2020-11-11,辣椒类,10.81428571,65.834,2.380868011,4.187136422
2020-11-12,辣椒类,11.43351955,58.851,2.436549353,4.075008826
2020-11-13,辣椒类,10.755,70.246,2.375370763,4.252003367
2020-11-14,辣椒类,13.97894737,71.84,2.637552439,4.274441424
2020-11-15,辣椒类,11.70423729,74.078,2.459950938,4.305118592
2020-11-16,辣椒类,11.41744966,45.345,2.435142857,3.814299917
2020-11-17,辣椒类,10.576,43.486,2.358587283,3.772439047
2020-11-18,辣椒类,13.18607595,45.407,2.579161421,3.815666278
2020-11-19,辣椒类,11.48764045,59.111,2.441271714,4.079417032
2020-11-20,辣椒类,12.65057471,53.492,2.537702646,3.97953211
2020-11-21,辣椒类,12.37617329,79.344,2.515773115,4.37379283
2020-11-22,辣椒类,11.07552448,99.221,2.404737672,4.597349685
2020-11-23,辣椒类,11.00220994,59.056,2.398096156,4.078486146
2020-11-24,辣椒类,11.9797619,52.157,2.483218718,3.954258401
2020-11-25,辣椒类,13.13533835,39.054,2.575306182,3.664945304
2020-11-26,辣椒类,12.14569536,48.086,2.496974816,3.872991074
2020-11-27,辣椒类,11.20684932,53.116,2.416525138,3.972478201
2020-11-28,辣椒类,10.25775862,82.485,2.328034358,4.412616459
2020-11-29,辣椒类,11.63039216,66.151,2.453621686,4.191940008
2020-11-30,辣椒类,11.40121212,54.214,2.433719676,3.992939178
2020-12-1,辣椒类,10.18206897,47.882,2.320628229,3.868739651
2020-12-2,辣椒类,11.38947368,48.74,2.432689567,3.886500048
2020-12-3,辣椒类,12.29722222,48.795,2.509373401,3.887627849
2020-12-4,辣椒类,13.59607843,42.929,2.6097814,3.759547588
2020-12-5,辣椒类,15.15906433,50.32,2.718598659,3.918402612
2020-12-6,辣椒类,16.06082949,61.77,2.776383357,4.12341781
2020-12-7,辣椒类,17.34084507,39.566,2.853064705,3.677970164
2020-12-8,辣椒类,16.63206107,37.891,2.811332222,3.634713617
2020-12-9,辣椒类,15.91206897,36.059,2.767077876,3.585156486
2020-12-10,辣椒类,15.67724138,45.747,2.752210067,3.823126216
2020-12-11,辣椒类,15.28137931,44.514,2.726635049,3.795803746
2020-12-12,辣椒类,17.34196891,54.731,2.853129512,4.002430277
2020-12-13,辣椒类,14.9605042,76.784,2.705413675,4.340996285
2020-12-14,辣椒类,17.73375,48.394,2.875469604,3.879375839
2020-12-15,辣椒类,17.21203008,41.066,2.845608563,3.715180529
2020-12-16,辣椒类,19.38305085,34.84,2.964399017,3.550766152
2020-12-17,辣椒类,19.45192308,33.18,2.967945938,3.501947285
2020-12-18,辣椒类,19.40787402,41.801,2.965678861,3.732920263
2020-12-19,辣椒类,18.95172414,68.24,2.941894911,4.223030903
2020-12-20,辣椒类,19.15048544,64.273,2.952328065,4.163139636
2020-12-21,辣椒类,20.41869159,30.846,3.016450736,3.429007082
2020-12-22,辣椒类,18.0147541,38.615,2.891191094,3.653640802
2020-12-23,辣椒类,19.11703704,41.738,2.950579929,3.731411985
2020-12-24,辣椒类,19.6896,37.463,2.980090578,3.623353779
2020-12-25,辣椒类,18.95375723,53.083,2.942002183,3.971856726
2020-12-26,辣椒类,23.78848168,52.907,3.169201501,3.968535655
2020-12-27,辣椒类,22.75266272,52.745,3.124682181,3.965468981
2020-12-28,辣椒类,22.53129771,45.863,3.114905352,3.825658692
2020-12-29,辣椒类,24.41649485,28.906,3.195258922,3.364049186
2020-12-30,辣椒类,23.66607143,32.167,3.164042437,3.470941082
2020-12-31,辣椒类,25.84266667,45.584,3.252026873,3.819556778
2021-1-1,辣椒类,23.899,67.733,3.173836617,4.215573506
2021-1-2,辣椒类,20.99462366,61.502,3.044266389,4.119069695
2021-1-3,辣椒类,19.53333333,73.797,2.972122408,4.30131808
2021-1-4,辣椒类,19.09651163,58.505,2.949505681,4.069112221
2021-1-5,辣椒类,22.49579832,37.556,3.11332855,3.625833152
2021-1-6,辣椒类,21.248,44.528,3.056262773,3.796118205
2021-1-7,辣椒类,20.9,50.183,3.039749159,3.915676324
2021-1-8,辣椒类,21.64094488,37.342,3.074587117,3.620118699
2021-1-9,辣椒类,19.56,78.498,2.973486665,4.363073147
2021-1-10,辣椒类,22.34859813,68.365,3.106763596,4.224860998
2021-1-11,辣椒类,23.31275168,46.768,3.149000493,3.845199208
2021-1-12,辣椒类,24.22586207,35.595,3.187420743,3.572205179
2021-1-13,辣椒类,24.74339623,37.065,3.208558634,3.612673128
2021-1-14,辣椒类,24.93884298,39.296,3.216426547,3.671122733
2021-1-15,辣椒类,21.72539683,39.211,3.078481937,3.66895732
2021-1-16,辣椒类,22.13333333,76.174,3.097084768,4.333020197
2021-1-17,辣椒类,24.60510638,74.534,3.202953998,4.311255397
2021-1-18,辣椒类,23.33154362,48.166,3.149806248,3.874653378
2021-1-19,辣椒类,24.06580645,50.827,3.180792014,3.928427709
2021-1-20,辣椒类,24.31866667,51.058,3.191244231,3.932962241
2021-1-21,辣椒类,25.53828571,57.724,3.240178727,4.055673032
2021-1-22,辣椒类,23.7931677,54.45,3.169398468,3.997282849
2021-1-23,辣椒类,23.4009009,87.038,3.152774522,4.466344805
2021-1-24,辣椒类,22.04043321,99.115,3.09287864,4.596280792
2021-1-25,辣椒类,22.989,68.681,3.135015841,4.229472596
2021-1-26,辣椒类,24.62694611,57.954,3.203841214,4.059649592
2021-1-27,辣椒类,19.8391791,105.094,2.987658725,4.654855188
2021-1-28,辣椒类,23.0052356,70.075,3.135721825,4.249566097
2021-1-29,辣椒类,21.11081081,66.029,3.04978527,4.190094039
2021-1-30,辣椒类,21.29961538,91.796,3.058689015,4.519568724
2021-1-31,辣椒类,21.05941423,84.451,3.047347692,4.436171485
2021-2-1,辣椒类,20.39481865,71.64,3.015280881,4.271653577
2021-2-2,辣椒类,18.6539749,92.145,2.926059255,4.523363423
2021-2-3,辣椒类,20.54635193,79.053,3.022683404,4.370118514
2021-2-4,辣椒类,20.78452381,96.194,3.034208662,4.566366986
2021-2-5,辣椒类,20.70032258,124.448,3.030149284,4.823887958
2021-2-6,辣椒类,17.12157773,194.842,2.840339524,5.272188974
2021-2-7,辣椒类,21.96328767,159.904,3.089372317,5.074573635
2021-2-8,辣椒类,22.53381038,289.227,3.115016865,5.667211847
2021-2-9,辣椒类,25.37796053,423.696,3.233881102,6.049016217
2021-2-10,辣椒类,30.20295008,505.888,3.407939604,6.226315301
2021-2-13,辣椒类,31.98149254,104.485,3.465157377,4.64904352
2021-2-14,辣椒类,30.81152882,116.812,3.427888932,4.760565805
2021-2-15,辣椒类,26.64294355,168.272,3.282524333,5.125581718
2021-2-16,辣椒类,26.48602794,151.649,3.276617346,5.02156864
2021-2-17,辣椒类,25.42807425,133.646,3.235853849,4.895194513
2021-2-18,辣椒类,25.25917808,105.697,3.229189578,4.66057651
2021-2-19,辣椒类,16.85263158,116.07,2.824506821,4.754193457
2021-2-20,辣椒类,17.23924419,119.306,2.847188424,4.781691621
2021-2-21,辣椒类,18.76392157,80.423,2.931935961,4.387300205
2021-2-22,辣椒类,19.43632075,72.834,2.967143519,4.288182879
2021-2-23,辣椒类,14.13902439,85.425,2.648938662,4.447638798
2021-2-24,辣椒类,14.46846847,60.043,2.671971693,4.095060972
2021-2-25,辣椒类,11.53195876,100.118,2.445122204,4.60634949
2021-2-26,辣椒类,11.28962766,135.777,2.423884398,4.911013834
2021-2-27,辣椒类,11.39845201,122.322,2.433477558,4.806656912
2021-2-28,辣椒类,11.54720497,114.677,2.446443414,4.742119481
2021-3-1,辣椒类,10.03037543,97.068,2.305618032,4.575411764
2021-3-2,辣椒类,10.22815126,83.363,2.325143846,4.423204566
2021-3-3,辣椒类,11.82436975,80.749,2.470162635,4.391345578
2021-3-4,辣椒类,7.565447154,93.076,2.023591454,4.533416364
2021-3-5,辣椒类,10.25145985,101.498,2.32742012,4.620039094
2021-3-6,辣椒类,9.123093682,167.583,2.210808966,5.121478751
2021-3-7,辣椒类,10.5451895,122.568,2.355669784,4.808665978
2021-3-8,辣椒类,8.771367521,80.399,2.171492726,4.387001738
2021-3-9,辣椒类,10.49342723,66.895,2.350749083,4.203124226
2021-3-10,辣椒类,10.07514451,59.548,2.310071451,4.08678271
2021-3-11,辣椒类,9.828484848,57.357,2.285284787,4.049294894
2021-3-12,辣椒类,8.400357143,102.131,2.128274222,4.626256303
2021-3-13,辣椒类,9.9,104.089,2.292534757,4.645246302
2021-3-14,辣椒类,7.871028037,117.089,2.063188681,4.762934329
2021-3-15,辣椒类,6.688625592,85.656,1.900408411,4.450339275
2021-3-16,辣椒类,6.981094527,72.126,1.943205714,4.27841459
2021-3-17,辣椒类,8.986746988,83.755,2.195750935,4.42789587
2021-3-18,辣椒类,8.298989899,73.733,2.116133808,4.30045046
2021-3-19,辣椒类,9.595566502,67.509,2.261301169,4.212260922
2021-3-20,辣椒类,8.339650146,117.89,2.121021267,4.769751986
2021-3-21,辣椒类,7.865483871,112.176,2.062484057,4.720069066
2021-3-22,辣椒类,6.116759777,70.689,1.811032508,4.258289974
2021-3-23,辣椒类,6.770348837,66.931,1.912552612,4.203662238
2021-3-24,辣椒类,8.604958678,42.484,2.152338628,3.749127534
2021-3-25,辣椒类,8.939041096,50.798,2.190428323,3.927856984
2021-3-26,辣椒类,8.734911243,60.937,2.167327782,4.109840544
2021-3-27,辣椒类,10.46355932,78.794,2.34789868,4.366836852
2021-3-28,辣椒类,9.085267857,78.41,2.206654185,4.36195147
2021-3-29,辣椒类,8.624691358,62.154,2.154629178,4.129615176
2021-3-30,辣椒类,10.79774011,57.851,2.379336863,4.05787074
2021-3-31,辣椒类,11.26011561,59.255,2.42126689,4.081850165
2021-4-1,辣椒类,11.20490798,52.994,2.416351895,3.9701787
2021-4-2,辣椒类,11.4309417,70.727,2.436323863,4.258827395
2021-4-3,辣椒类,11.70714286,100.323,2.460199156,4.608394981
2021-4-4,辣椒类,10.27188612,88.244,2.32941066,4.480105705
2021-4-5,辣椒类,8.851090343,112.577,2.180540654,4.723637432
2021-4-6,辣椒类,9.28125,35.075,2.227996236,3.557488626
2021-4-7,辣椒类,10.62233503,62.9,2.362958863,4.141546164
2021-4-8,辣椒类,10.43630573,52.596,2.345290663,3.962640071
2021-4-9,辣椒类,10.95590062,54.274,2.393878181,3.994045291
2021-4-10,辣椒类,9.32,84.84,2.232162629,4.44076713
2021-4-11,辣椒类,8.718150685,94.326,2.165407138,4.546756867
2021-4-12,辣椒类,9.934328358,38.756,2.29599627,3.657285583
2021-4-13,辣椒类,8.314184397,51.48,2.11796302,3.941193383
2021-4-14,辣椒类,9.032413793,47.052,2.20081964,3.851253373
2021-4-15,辣椒类,9.544927536,44.413,2.256009865,3.793532219
2021-4-16,辣椒类,9.109444444,62.197,2.209311726,4.130306767
2021-4-17,辣椒类,8.290948276,72.266,2.115164351,4.280353756
2021-4-18,辣椒类,7.264705882,118.063,1.983027812,4.77121838
2021-4-19,辣椒类,7.729090909,59.015,2.04499125,4.077791649
2021-4-20,辣椒类,8.28226601,64.062,2.114116604,4.159851364
2021-4-21,辣椒类,8.735031847,50.684,2.167341589,3.925610279
2021-4-22,辣椒类,8.871428571,47.905,2.18283584,3.869219883
2021-4-23,辣椒类,9.283448276,53.397,2.228233059,3.977754565
2021-4-24,辣椒类,8.684394904,102.501,2.161527726,4.629872555
2021-4-25,辣椒类,9.427027027,71.047,2.243580779,4.26334163
2021-4-26,辣椒类,9.679695431,60.716,2.270030437,4.106207255
2021-4-27,辣椒类,9.146625767,50.15,2.213385043,3.915018514
2021-4-28,辣椒类,9.218867925,47.189,2.221252245,3.854160815
2021-4-29,辣椒类,9.248684211,54.543,2.224481294,3.998989381
2021-4-30,辣椒类,10.3038961,52.865,2.332522086,3.967741494
2021-5-1,辣椒类,10.10882353,77.396,2.313408659,4.3489351
2021-5-2,辣椒类,10.63065134,80.42,2.363741464,4.387262901
2021-5-3,辣椒类,9.676209677,83.419,2.269670262,4.423876101
2021-5-4,辣椒类,12.10258065,43.846,2.493418707,3.780683495
2021-5-5,辣椒类,11.43903509,72.08,2.437031637,4.277776613
2021-5-6,辣椒类,8.637711864,73.006,2.156137717,4.29054163
2021-5-7,辣椒类,8.704694836,73.962,2.163862516,4.303551448
2021-5-8,辣椒类,9.443913043,69.529,2.245370412,4.241743932
2021-5-9,辣椒类,9.155921053,95.075,2.21440078,4.554666054
2021-5-10,辣椒类,8.491709845,60.825,2.139090375,4.108000889
2021-5-11,辣椒类,8.94047619,46.524,2.190588853,3.839968308
2021-5-12,辣椒类,11.10756303,42.616,2.40762623,3.75222977
2021-5-13,辣椒类,9.882142857,47.949,2.290729377,3.870137946
2021-5-14,辣椒类,10.47575758,51.909,2.349063786,3.949492186
2021-5-15,辣椒类,9.75,86.637,2.277267285,4.461726976
2021-5-16,辣椒类,7.231136364,153.409,1.978396197,5.033107557
2021-5-17,辣椒类,5.151030928,76.099,1.639196875,4.332035124
2021-5-18,辣椒类,6.587826087,84.864,1.885223414,4.441049975
2021-5-19,辣椒类,6.569955157,76.853,1.882507007,4.341894506
2021-5-20,辣椒类,7.7695,60.967,2.050205812,4.110332734
2021-5-21,辣椒类,10.64566929,36.494,2.36515317,3.597147864
2021-5-22,辣椒类,6.876602564,98.936,1.928124717,4.594473176
2021-5-23,辣椒类,6.03037037,137.485,1.79680843,4.92351482
2021-5-24,辣椒类,6.998192771,54.772,1.94565194,4.003179114
2021-5-25,辣椒类,8.078306878,57.519,2.089182306,4.052115328
2021-5-26,辣椒类,7.560512821,65.416,2.022939021,4.180766877
2021-5-27,辣椒类,9.668461538,37.078,2.2688692,3.613023802
2021-5-28,辣椒类,6.925123153,67.01,1.935155836,4.204841862
2021-5-29,辣椒类,6.931671554,116.845,1.93610099,4.76084827
2021-5-30,辣椒类,6.224038462,106.615,1.828418966,4.669224215
2021-5-31,辣椒类,5.59245283,60.118,1.72141798,4.096309298
2021-6-1,辣椒类,5.631034483,76.648,1.72829317,4.339223512
2021-6-2,辣椒类,4.649350649,89.386,1.536727564,4.49296407
2021-6-3,辣椒类,5.889552239,75.206,1.773179974,4.320231015
2021-6-4,辣椒类,7.048241206,63.703,1.952778111,4.154231657
2021-6-5,辣椒类,6.881886792,91.95,1.928892857,4.521244951
2021-6-6,辣椒类,6.772161172,88.671,1.912820264,4.484932891
2021-6-7,辣椒类,6.976923077,68.965,1.942608,4.23359913
2021-6-8,辣椒类,7.428176796,56.101,2.005280444,4.027153638
2021-6-9,辣椒类,7.611976048,52.093,2.029722803,3.953030583
2021-6-10,辣椒类,6.629518072,57.091,1.891532113,4.044646486
2021-6-11,辣椒类,6.845812808,74.873,1.923637196,4.315793345
2021-6-12,辣椒类,7.933207547,77.636,2.071057436,4.352031237
2021-6-13,辣椒类,6.643877551,88.876,1.893695762,4.48724214
2021-6-14,辣椒类,6.87375,69.072,1.927709809,4.235149439
2021-6-15,辣椒类,7.185128205,60.187,1.972013363,4.097456382
2021-6-16,辣椒类,6.670909091,46.695,1.897756146,3.843637093
2021-6-17,辣椒类,6.46626506,45.845,1.866598671,3.825266142
2021-6-18,辣椒类,5.541059603,46.754,1.712185747,3.844899814
2021-6-19,辣椒类,7.075367647,87.633,1.956619406,4.473157639
2021-6-20,辣椒类,6.43,84.134,1.860974538,4.432410766
2021-6-21,辣椒类,6.600578035,58.693,1.887157226,4.072320469
2021-6-22,辣椒类,7.371875,56.135,1.997672084,4.027759504
2021-6-23,辣椒类,6.982142857,53.901,1.943355869,3.987149031
2021-6-24,辣椒类,7.230188679,41.586,1.978265133,3.727763572
2021-6-25,辣椒类,6.395348837,35.531,1.855570982,3.570405555
2021-6-26,辣椒类,6.590441176,82.439,1.885620293,4.412058626
2021-6-27,辣椒类,6.091505792,79.121,1.806895308,4.370978326
2021-6-28,辣椒类,6.777272727,45.81,1.913574768,3.824502408
2021-6-29,辣椒类,7.778767123,40.321,2.051397858,3.696872425
2021-6-30,辣椒类,7.655244755,39.114,2.035391002,3.666480459
2021-7-1,辣椒类,7.348958333,54.567,1.99455858,3.999429304
2021-7-2,辣椒类,7.836871508,51.785,2.058839712,3.947100532
2021-7-3,辣椒类,7.439194139,73.552,2.006762528,4.297992639
2021-7-4,辣椒类,7.817241379,57.583,2.056331727,4.053227385
2021-7-5,辣椒类,8.029411765,53.877,2.083111271,3.986703671
2021-7-6,辣椒类,8.801129944,46.553,2.174880116,3.840591448
2021-7-7,辣椒类,8.521126761,38.244,2.142548581,3.643986685
2021-7-8,辣椒类,8.598255814,44.995,2.15155937,3.806551372
2021-7-9,辣椒类,9.348251748,34.612,2.235189347,3.544200443
2021-7-10,辣椒类,8.562745098,52.771,2.147420828,3.965961797
2021-7-11,辣椒类,8.801315789,39.195,2.174901232,3.668549188
2021-7-12,辣椒类,8.474829932,42.472,2.137100586,3.748845035
2021-7-13,辣椒类,10.82702703,24.629,2.382045511,3.20392461
2021-7-14,辣椒类,7.289090909,51.339,1.986378834,3.938450697
2021-7-15,辣椒类,8.068571429,48.957,2.087976444,3.890942362
2021-7-16,辣椒类,8.740566038,57.948,2.167974952,4.059546057
2021-7-17,辣椒类,8.495454545,60.204,2.139531261,4.097738795
2021-7-18,辣椒类,8.349795918,67.134,2.122237098,4.206690622
2021-7-19,辣椒类,8.444927536,40.146,2.13356597,3.692522809
2021-7-20,辣椒类,7.948387097,40.886,2.072969027,3.710787706
2021-7-21,辣椒类,8.129767442,58.081,2.095532318,4.061838588
2021-7-22,辣椒类,7.678074866,56.815,2.038368847,4.039800375
2021-7-23,辣椒类,7.987878788,45.06,2.077925241,3.807994935
2021-7-24,辣椒类,7.75220339,82.893,2.047977111,4.417550619
2021-7-25,辣椒类,7.836,72.385,2.0587285,4.281999096
2021-7-26,辣椒类,7.627932961,47.928,2.031816899,3.869699885
2021-7-27,辣椒类,7.921505376,54.649,2.06958126,4.000930916
2021-7-28,辣椒类,7.716,63.485,2.043296095,4.150803658
2021-7-29,辣椒类,7.768253968,33.377,2.050045425,3.50786704
2021-7-30,辣椒类,7.903409091,50.321,2.067294197,3.918422485
2021-7-31,辣椒类,8.417674419,57.015,2.130333593,4.043314391
